,year,month,value
187,1990,8,1.1007133561800355
188,1990,9,1.6180767638752813
189,1990,10,1.566353205886654
190,1990,11,1.5477867030572783
191,1990,12,1.9638178747433
192,1991,1,1.4621533685350108
193,1991,2,1.8421433341333848
194,1991,3,1.0284449060261724
195,1991,4,1.5904311567520981
196,1991,5,1.7338626156337973
197,1991,6,0.9790037159592752
198,1991,7,0.9367984830524984
199,1991,8,0.8918508000009673
200,1991,9,1.2006750974577478
201,1991,10,1.507479559946308
202,1991,11,1.347726907089101
203,1991,12,1.216517150924977
204,1992,1,1.3923523840214886
205,1992,2,1.8188057035296865
206,1992,3,1.5846236960441162
207,1992,4,1.8971272898840998
208,1992,5,1.1122001831108588
209,1992,6,1.0903126199376958
210,1992,7,1.0506219356233257
211,1992,8,1.0109188836139682
212,1992,9,1.016733557249283
213,1992,10,1.9532492917441246
214,1992,11,1.1523140137162684
215,1992,12,1.6923547252656674
216,1993,1,1.7943519511877217
217,1993,2,2.0404215510085426
218,1993,3,1.3829297247712604
219,1993,4,1.4821543810262827
220,1993,5,1.2246746331125045
221,1993,6,1.0483923105315154
222,1993,7,1.4541893503483885
223,1993,8,0.9747456243851852
224,1993,9,1.8075861849693238
225,1993,10,1.8934465360675587
226,1993,11,1.7177270466801622
227,1993,12,2.5377112709336447
228,1994,1,1.8174956183112643
229,1994,2,1.8384884232813876
230,1994,3,1.1802314334735962
231,1994,4,1.582955187753836
232,1994,5,1.335463352395489
233,1994,6,1.201765941983024
234,1994,7,0.9055741361860067
235,1994,8,1.4401239492652402
236,1994,9,2.4060961848136313
237,1994,10,1.2271568679246445
238,1994,11,1.2670719254911365
239,1994,12,1.4839354824685043
240,1995,1,2.08308600682448
241,1995,2,1.6147591430139328
242,1995,3,1.6901358347141646
243,1995,4,1.8687416628038376
244,1995,5,1.4115422816562124
245,1995,6,1.5279352757550144
246,1995,7,0.935661458857528
247,1995,8,0.9191861758133939
248,1995,9,1.580997066454562
249,1995,10,1.1465422538157701
250,1995,11,2.0927598233339917
251,1995,12,1.363762978807385
252,1996,1,1.3421215751863336
253,1996,2,1.5192848978994105
254,1996,3,1.5768554525636043
255,1996,4,1.3534969608346026
256,1996,5,1.8693912527649152
257,1996,6,1.0449660391555822
258,1996,7,0.9867400437696318
259,1996,8,1.1758501842981437
260,1996,9,1.8633180144539216
261,1996,10,1.0601785201670781
262,1996,11,1.6521981178689362
263,1996,12,1.8815859245322413
264,1997,1,1.0042490373568989
265,1997,2,1.2311810907851364
266,1997,3,1.2120364095457348
267,1997,4,1.8543394275708207
268,1997,5,1.4180707779172363
269,1997,6,1.0968083268042443
270,1997,7,0.8388420077574171
271,1997,8,0.8270819283051905
272,1997,9,1.1383391814191506
273,1997,10,1.1566358336195983
274,1997,11,1.2574604950262749
275,1997,12,1.9088137395966944
276,1998,1,1.8245341134609667
277,1998,2,1.430372541845518
278,1998,3,1.5991866212116599
279,1998,4,1.467506290495437
280,1998,5,1.0962791419110587
281,1998,6,0.9474769884689342
282,1998,7,0.9677709673064646
283,1998,8,0.9791811369326572
284,1998,9,1.3508617938956216
285,1998,10,1.3169939704795803
286,1998,11,1.5430824502520473
287,1998,12,2.180297898162355
288,1999,1,1.394374257469089
289,1999,2,1.753103823472248
290,1999,3,1.928211606644873
291,1999,4,1.4661075214212005
292,1999,5,1.243347891177133
293,1999,6,0.7859469725612287
294,1999,7,0.8525861984611596
295,1999,8,0.854173813240494
296,1999,9,1.2362159540539315
297,1999,10,0.8968403317453789
298,1999,11,1.944177868973643
299,1999,12,1.8015524965566398
300,2000,1,2.3934633205183378
301,2000,2,1.7249687653344077
302,2000,3,1.2700859339312014
303,2000,4,1.8929876647380919
304,2000,5,1.1890449768571616
305,2000,6,1.320053116312013
306,2000,7,0.9002747489827282
307,2000,8,0.6448138849594967
308,2000,9,1.0614509696257948
309,2000,10,1.4104830256303682
310,2000,11,1.6715640690029228
311,2000,12,2.200581545815775
312,2001,1,1.3308498376310458
313,2001,2,2.033060090930254
314,2001,3,1.278120259541121
315,2001,4,1.9642816241187449
316,2001,5,1.0034671078611095
317,2001,6,1.0555218788739575
318,2001,7,0.9027675488805674
319,2001,8,1.0947479702102991
320,2001,9,2.200992461616339
321,2001,10,1.0746642386375624
322,2001,11,1.3824224947616373
323,2001,12,1.917547717088633
324,2002,1,1.6311418258122066
325,2002,2,1.097134314340639
326,2002,3,1.462212199418755
327,2002,4,1.1101879306582783
328,2002,5,1.0136063582389196
329,2002,6,0.9455825912005831
330,2002,7,0.9569215875562544
331,2002,8,0.91919787379149
332,2002,9,0.9178999018874865
333,2002,10,1.6820046923080316
334,2002,11,1.6757259535092153
335,2002,12,1.8170281775056385
336,2003,1,1.6342964024872586
337,2003,2,1.12006117557794
338,2003,3,0.941058658028001
339,2003,4,1.8601971221710167
340,2003,5,0.9305449900432667
341,2003,6,0.774032581214518
342,2003,7,0.7982103638429137
343,2003,8,0.8158378502186953
344,2003,9,1.364155247847504
345,2003,10,1.1288589728771088
346,2003,11,1.2439092992769152
347,2003,12,2.0122741641804076
348,2004,1,1.246051829295364
349,2004,2,1.451506776140665
350,2004,3,0.9315728404098346
351,2004,4,1.0753294068950838
352,2004,5,1.176855661205667
353,2004,6,1.2516885147396035
354,2004,7,1.046828286953305
355,2004,8,1.3315848750905412
356,2004,9,1.1626169450509227
357,2004,10,1.6911725270146252
358,2004,11,1.439763709860019
359,2004,12,1.776041266594096
360,2005,1,1.7619637138806967
361,2005,2,1.8249990940057184
362,2005,3,1.0708151854033088
363,2005,4,0.9690853609365943
364,2005,5,1.1513713188969468
365,2005,6,0.8303440638481232
366,2005,7,0.6147235618318728
367,2005,8,1.0441851275732486
368,2005,9,0.9799132028182248
369,2005,10,1.2982178007283982
370,2005,11,1.4150626483836588
371,2005,12,2.4627080692771437
372,2006,1,1.3229731911554854
373,2006,2,1.7756249365628756
374,2006,3,1.1442459746814548
375,2006,4,1.1681648836539726
376,2006,5,0.9987303768241946
377,2006,6,0.7483007570412485
378,2006,7,0.7007062489458957
379,2006,8,1.1737542011559245
380,2006,9,0.7578023276660557
381,2006,10,1.455105952614219
382,2006,11,1.2504757715255477
383,2006,12,1.361126984034431
384,2007,1,1.4278414417559462
385,2007,2,1.6141692377326267
386,2007,3,1.273628294385008
387,2007,4,1.1143834953518665
388,2007,5,1.148575555395296
389,2007,6,1.0010109832093488
390,2007,7,1.0510210089671483
391,2007,8,0.8898954873998539
392,2007,9,1.5183778397908132
393,2007,10,1.1829251151095699
394,2007,11,1.3271523399117875
395,2007,12,1.2736029664416741
396,2008,1,1.2335541795877856
397,2008,2,1.0761521492223403
398,2008,3,1.3588657509232682
399,2008,4,1.029590924233682
400,2008,5,0.9094722562817606
401,2008,6,0.8416527255019304
402,2008,7,0.7335727859306563
403,2008,8,0.9080168630900606
404,2008,9,1.0911820017391873
405,2008,10,1.2886935953886396
406,2008,11,1.3672902978594887
407,2008,12,1.623529938857178
408,2009,1,1.459164586440673
409,2009,2,1.0224982374080875
410,2009,3,1.11503893562377
411,2009,4,0.755090007575408
412,2009,5,0.9084312367086222
413,2009,6,1.2424900841436934
414,2009,7,0.7000460814325242
415,2009,8,0.8066124570783535
416,2009,9,0.9876769447174704
417,2009,10,1.2616851676886716
418,2009,11,1.2308346854831913
419,2009,12,1.8460769214742925
420,2010,1,1.381148034235693
421,2010,2,2.370863147356267
422,2010,3,1.008618772359998
423,2010,4,0.9000702399155354
424,2010,5,1.0790079075317889
425,2010,6,0.8467924605618354
426,2010,7,0.8893394915232292
427,2010,8,1.153079094359733
428,2010,9,1.0354686872614016
429,2010,10,0.6903014769158893
430,2010,11,2.247696138501484
431,2010,12,1.5746718381457967
432,2011,1,1.4226130735337867
433,2011,2,1.3038556985110286
434,2011,3,0.8934528888061918
435,2011,4,0.9590704311749074
436,2011,5,1.1283730794606954
437,2011,6,0.6011961257436672
438,2011,7,1.1242105952025143
439,2011,8,0.6646852274670344
440,2011,9,0.9726194043648967
441,2011,10,0.9988487997345658
442,2011,11,1.3194783016426406
443,2011,12,1.2488618474348934
444,2012,1,1.5602867120038912
445,2012,2,1.23334220917234
446,2012,3,0.9896779100249725
447,2012,4,1.0341357655594332
448,2012,5,1.2322808645078678
449,2012,6,0.9432153372447849
450,2012,7,0.6079933502748978
451,2012,8,0.617748252304939
452,2012,9,1.0462027670987386
453,2012,10,1.2751723476177768
454,2012,11,1.9664309229445724
455,2012,12,1.2545744255512752
456,2013,1,1.098464226051071
457,2013,2,1.137079476311896
458,2013,3,1.2927423547246082
459,2013,4,0.9272440936427703
460,2013,5,0.859619820943619
461,2013,6,0.8231492651054718
462,2013,7,0.7596263937387352
463,2013,8,0.6286356621278535
464,2013,9,0.6905020662157905
465,2013,10,1.1580851826711975
466,2013,11,1.008492672885811
467,2013,12,1.722195398103047
468,2014,1,1.2002060754953352
469,2014,2,0.9226930333878294
470,2014,3,1.2688238563703884
471,2014,4,1.2260627573894705
472,2014,5,0.8061590867305781
473,2014,6,0.7983099965393848
474,2014,7,0.6652673486360879
475,2014,8,0.7685484153042452
476,2014,9,0.8560870618525107
477,2014,10,1.6633041348957471
478,2014,11,1.2993367008089034
479,2014,12,0.925156191404794
480,2015,1,1.251098442101163
481,2015,2,1.086734587418687
482,2015,3,1.1775955089909687
483,2015,4,0.8906990667931605
484,2015,5,0.6974608325226771
485,2015,6,1.1509915765093168
486,2015,7,0.8382521498133282
487,2015,8,0.5999641566354709
488,2015,9,1.3741287730986027
489,2015,10,0.8283290603727874
490,2015,11,0.8342454778069698
491,2015,12,1.3833495270460372
492,2016,1,1.6000873632062949
493,2016,2,1.265173910824335
494,2016,3,1.2190689202248022
495,2016,4,0.8626342973905471
496,2016,5,1.1138811349491913
497,2016,6,0.7608902831476467
498,2016,7,0.6412353668497431
499,2016,8,0.8200708073284025
500,2016,9,0.9474041970794082
501,2016,10,1.4700961858663961
502,2016,11,1.8035851907325824
503,2016,12,1.0519413696405755
504,2017,1,1.0489626211858842
505,2017,2,1.5285813182689518
506,2017,3,1.1223056145600978
507,2017,4,1.2471622962162736
508,2017,5,0.9908831729147444
509,2017,6,1.000396473128667
510,2017,7,0.6696010688446139
511,2017,8,0.7261031651574127
512,2017,9,0.8537678491427778
513,2017,10,1.2922681568650183
514,2017,11,1.6878742667123892
515,2017,12,1.002180418586319
516,2018,1,1.4493528403787599
517,2018,2,1.5795778352351422
518,2018,3,1.0457492040874152
519,2018,4,0.8737881591818677
520,2018,5,0.7041199800009647
521,2018,6,0.9920140896292697
522,2018,7,0.856737999624156
523,2018,8,1.0236661922317642
524,2018,9,1.2251952694472266
525,2018,10,1.3903739730540974
526,2018,11,0.9263015074794064
527,2018,12,0.9854751596679546
528,2019,1,1.6080442940456905
529,2019,2,1.0640033715187065
530,2019,3,1.0462426372089688
531,2019,4,1.1125408425926582
532,2019,5,0.9124821400520553
533,2019,6,0.9311962396732544
534,2019,7,0.7473105902364624
535,2019,8,0.7028360367992352
536,2019,9,0.9200262365074536
537,2019,10,1.126255571752356
538,2019,11,1.5437824872099348
539,2019,12,1.029301882632786
540,2020,1,1.0834731092623497
541,2020,2,1.6081764601851365
542,2020,3,1.1763895924047778
543,2020,4,1.1532263587356815
544,2020,5,0.7033712979612539
545,2020,6,0.6926875861122552
546,2020,7,0.6792627249175135
547,2020,8,0.658149899584115
548,2020,9,1.4862008960595725
549,2020,10,1.3222171018846067
550,2020,11,1.3296832221489328
551,2020,12,1.2173128499743373
